_id,SYMBOL,SERIES,MARKET_TYPE,TRADE_HIGH_PRICE,TRADE_LOW_PRICE,OPENING_PRICE,CLOSING_PRICE,LAST_TRADED_PRICE,PREVIOUS_CLS_PRICE,TOT_TRADED_QTY,TOT_TRADED_VAL,52WEEK_HIGH_PRICE,52WEEK_LOW_PRICE,TOTAL_TRADES,ISIN,TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA,daily_change,symChange
67ff9bff63d8a2d162c79b65,HINDALCO,EQ,N,619.35,602.0,618.15,609.9,609.65,617.6,4447732,2706651663.75,772.65,546.45,72861,INE038A01020,2025-04-16,2025-04-15T18:30:00.000Z,2025-04-16T12:01:03.155Z,2025-04-16T12:01:03.155Z,0,,608.55,16-Apr-2025,,-0.012467616580310925,
6800ed61ae6a8571ece0c5fb,HINDALCO,EQ,N,616.0,604.0,608.9,609.5,608.0,609.9,4518317,2753000699.5,772.65,546.45,89278,INE038A01020,2025-04-17,2025-04-16T18:30:00.000Z,2025-04-17T12:00:33.819Z,2025-04-17T12:00:33.819Z,0,,609.3,17-Apr-2025,,-0.000655845220527973,
68063361161394a21f521b77,HINDALCO,EQ,N,624.9,607.05,611.5,622.0,622.1,609.5,2655716,1641016747.3,772.65,546.45,75352,INE038A01020,2025-04-21,2025-04-20T18:30:00.000Z,2025-04-21T12:00:33.612Z,2025-04-21T12:00:33.612Z,0,,617.92,21-Apr-2025,,0.020508613617719496,
680784e1267b534799bde225,HINDALCO,EQ,N,631.05,619.05,625.0,620.1,619.15,622.0,4970919,3099681356.9,772.65,546.45,116465,INE038A01020,2025-04-22,2025-04-21T18:30:00.000Z,2025-04-22T12:00:33.927Z,2025-04-22T12:00:33.927Z,0,,623.56,22-Apr-2025,,-0.0030546623794212024,
6808d661f4d48eb7a7442508,HINDALCO,EQ,N,633.0,620.7,628.75,629.1,627.7,620.1,4674766,2932345342.95,772.65,546.45,76624,INE038A01020,2025-04-23,2025-04-22T18:30:00.000Z,2025-04-23T12:00:33.855Z,2025-04-23T12:00:33.855Z,0,,627.27,23-Apr-2025,,0.014513788098693858,
680a27e25c8e81b21d47461f,HINDALCO,EQ,N,632.55,626.1,630.0,628.35,628.35,629.1,3367773,2117245258.15,772.65,546.45,54284,INE038A01020,2025-04-24,2025-04-23T18:30:00.000Z,2025-04-24T12:00:34.099Z,2025-04-24T12:00:34.099Z,0,,628.68,24-Apr-2025,,-0.001192179303767249,
680b797f5c8e81b21d47534f,HINDALCO,EQ,N,634.3,612.95,632.4,622.1,620.15,628.35,3925971,2443206014.8,772.65,546.45,82917,INE038A01020,2025-04-25,2025-04-24T18:30:00.000Z,2025-04-25T12:01:03.106Z,2025-04-25T12:01:03.106Z,0,,622.32,25-Apr-2025,,-0.009946685764303353,
67a228d5e53b05312b607df7,HINDALCO,EQ,N,595.9,580.2,580.5,583.95,585.1,574.05,5318376,3118816972.55,772.65,496.35,65170,INE038A01020,2025-02-04,2025-02-03T18:30:00.000Z,2025-02-04T14:48:53.932Z,2025-02-04T14:48:53.932Z,0,,586.42,04-Feb-2025,,-0.06132454589294323,
67a352feca4e5dca2cfe093f,HINDALCO,EQ,N,604.5,584.5,584.5,600.6,600.9,583.95,3974704,2380140680.1,772.65,496.35,70511,INE038A01020,2025-02-05,2025-02-04T18:30:00.000Z,2025-02-05T12:01:02.809Z,2025-02-05T12:01:02.809Z,0,,598.82,05-Feb-2025,,0.02851271512971998,
67a4a47e88a27e3805e95ef8,HINDALCO,EQ,N,606.8,591.25,601.05,595.45,596.95,600.6,3571342,2130182114.25,772.65,496.35,64929,INE038A01020,2025-02-06,2025-02-05T18:30:00.000Z,2025-02-06T12:01:02.980Z,2025-02-06T12:01:02.980Z,0,,596.47,06-Feb-2025,,-0.008574758574758534,
67a5f5dbfc8de5e196217183,HINDALCO,EQ,N,610.6,594.0,595.45,607.4,609.2,595.45,4687823,2838341920.0,772.65,496.35,88225,INE038A01020,2025-02-07,2025-02-06T18:30:00.000Z,2025-02-07T12:00:27.643Z,2025-02-07T12:00:27.643Z,0,,605.47,07-Feb-2025,,0.020068855487446413,
67a9ea7fe33a534e171f40a4,HINDALCO,EQ,N,606.1,589.5,605.0,596.0,595.85,607.4,3434505,2046370235.35,772.65,496.35,85912,INE038A01020,2025-02-10,2025-02-09T18:30:00.000Z,2025-02-10T12:01:03.463Z,2025-02-10T12:01:03.463Z,0,,595.83,10-Feb-2025,,-0.018768521567336105,
67ab3bdc50247d25377b94a6,HINDALCO,EQ,N,607.0,591.65,594.05,595.85,596.05,596.0,5303293,3174822088.05,772.65,496.35,81162,INE038A01020,2025-02-11,2025-02-10T18:30:00.000Z,2025-02-11T12:00:28.136Z,2025-02-11T12:00:28.136Z,0,,598.65,11-Feb-2025,,-0.0002516778523489194,
67ac8d7f8968514ccc98d102,HINDALCO,EQ,N,604.95,586.35,599.05,598.9,597.15,595.85,3764143,2247129270.05,772.65,496.35,78775,INE038A01020,2025-02-12,2025-02-11T18:30:00.000Z,2025-02-12T12:01:03.603Z,2025-02-12T12:01:03.603Z,0,,596.98,12-Feb-2025,,0.005118737937400253,
67addefffdd3efc243280a5a,HINDALCO,EQ,N,607.95,590.1,596.05,602.5,604.4,598.9,4415122,2659587384.1,772.65,496.35,137164,INE038A01020,2025-02-13,2025-02-12T18:30:00.000Z,2025-02-13T12:01:03.318Z,2025-02-13T12:01:03.318Z,0,,602.38,13-Feb-2025,,0.006011020203706918,
67af307f1ad0d11c4fc2ae8b,HINDALCO,EQ,N,616.0,595.05,609.0,606.2,604.0,602.5,11475440,6933688949.45,772.65,496.35,180429,INE038A01020,2025-02-14,2025-02-13T18:30:00.000Z,2025-02-14T12:01:03.009Z,2025-02-14T12:01:03.009Z,0,,604.22,14-Feb-2025,,0.006141078838174385,
67b324dbe5f7fd45780ff5e1,HINDALCO,EQ,N,611.9,589.65,606.2,610.85,610.05,606.2,4470099,2697548992.6,772.65,499.0,82977,INE038A01020,2025-02-17,2025-02-16T18:30:00.000Z,2025-02-17T12:00:27.938Z,2025-02-17T12:00:27.938Z,0,,603.47,17-Feb-2025,,0.007670735730781919,
67b4767fd481b253cf88860f,HINDALCO,EQ,N,613.7,601.7,609.0,611.45,609.0,610.85,2956837,1798454671.2,772.65,499.0,63828,INE038A01020,2025-02-18,2025-02-17T18:30:00.000Z,2025-02-18T12:01:03.511Z,2025-02-18T12:01:03.511Z,0,,608.24,18-Feb-2025,,0.0009822378652697417,
67b5c7fe0a2e48b32d5285b8,HINDALCO,EQ,N,628.35,606.55,607.0,626.3,627.95,611.45,6101855,3785009091.15,772.65,499.0,97897,INE038A01020,2025-02-19,2025-02-18T18:30:00.000Z,2025-02-19T12:01:02.988Z,2025-02-19T12:01:02.988Z,0,,620.3,19-Feb-2025,,0.024286532014064832,
67b7197fdfcbe3f31dad8702,HINDALCO,EQ,N,644.2,625.0,627.0,638.8,639.25,626.3,6904537,4407957400.45,772.65,499.0,116688,INE038A01020,2025-02-20,2025-02-19T18:30:00.000Z,2025-02-20T12:01:03.767Z,2025-02-20T12:01:03.767Z,0,,638.41,20-Feb-2025,,0.019958486348395255,
67b86afe50c397656657fea0,HINDALCO,EQ,N,656.2,637.95,639.2,653.55,652.15,638.8,7490723,4874883945.65,772.65,499.0,153554,INE038A01020,2025-02-21,2025-02-20T18:30:00.000Z,2025-02-21T12:01:02.643Z,2025-02-21T12:01:02.643Z,0,,650.79,21-Feb-2025,,0.023090169067000677,
67bc5f7f818ad13fed504b0a,HINDALCO,EQ,N,647.9,636.25,642.0,641.9,640.9,653.55,5931712,3812008464.35,772.65,499.0,101478,INE038A01020,2025-02-24,2025-02-23T18:30:00.000Z,2025-02-24T12:01:03.548Z,2025-02-24T12:01:03.548Z,0,,642.65,24-Feb-2025,,-0.01782572106189273,
67bdb0fef6f4ca09e8b3a031,HINDALCO,EQ,N,638.45,617.1,636.0,619.45,622.55,641.9,10249548,6375110831.95,772.65,499.0,238422,INE038A01020,2025-02-25,2025-02-24T18:30:00.000Z,2025-02-25T12:01:02.625Z,2025-02-25T12:01:02.625Z,0,,621.99,25-Feb-2025,,-0.03497429506153593,
67c053deba0bd624adc0f19c,HINDALCO,EQ,N,633.9,619.5,625.1,631.95,630.5,619.45,7263151,4554838777.9,772.65,499.0,106240,INE038A01020,2025-02-27,2025-02-26T18:30:00.000Z,2025-02-27T12:00:30.296Z,2025-02-27T12:00:30.296Z,0,,627.12,27-Feb-2025,,0.020179191218016035,
67c1a57ffe6947399954a00e,HINDALCO,EQ,N,636.6,619.45,630.0,634.35,634.0,631.95,13041185,8223192748.3,772.65,499.0,132761,INE038A01020,2025-02-28,2025-02-27T18:30:00.000Z,2025-02-28T12:01:03.810Z,2025-02-28T12:01:03.810Z,0,,630.56,28-Feb-2025,,0.0037977688108234986,
67c599ff45d3e17cfd7574ba,HINDALCO,EQ,N,643.5,620.7,634.45,636.55,638.2,634.35,5368388,3394061372.65,772.65,501.2,123609,INE038A01020,2025-03-03,2025-03-02T18:30:00.000Z,2025-03-03T12:01:03.270Z,2025-03-03T12:01:03.270Z,0,,632.23,03-Mar-2025,,0.0034681169701267223,
67c6eb7ec45f692dc485b9f4,HINDALCO,EQ,N,643.85,624.1,628.0,641.65,640.0,636.55,4430660,2831277909.15,772.65,501.2,100212,INE038A01020,2025-03-04,2025-03-03T18:30:00.000Z,2025-03-04T12:01:02.832Z,2025-03-04T12:01:02.832Z,0,,639.02,04-Mar-2025,,0.00801193936061595,
67c83cff7c0a2e16187d4731,HINDALCO,EQ,N,662.5,638.0,638.0,657.35,657.35,641.65,7876653,5164345356.5,772.65,501.2,136065,INE038A01020,2025-03-05,2025-03-04T18:30:00.000Z,2025-03-05T12:01:03.610Z,2025-03-05T12:01:03.610Z,0,,655.65,05-Mar-2025,,0.02446816800436391,
67c98e7ee344d063ca047fd2,HINDALCO,EQ,N,687.6,661.85,664.95,681.95,680.45,657.35,10993614,7433996000.45,772.65,501.2,207512,INE038A01020,2025-03-06,2025-03-05T18:30:00.000Z,2025-03-06T12:01:02.820Z,2025-03-06T12:01:02.820Z,0,,676.21,06-Mar-2025,,0.03742298623260054,
67cadfdc022762753763757c,HINDALCO,EQ,N,694.6,678.6,678.6,691.35,689.95,681.95,8142832,5605118732.05,772.65,501.2,120043,INE038A01020,2025-03-07,2025-03-06T18:30:00.000Z,2025-03-07T12:00:28.128Z,2025-03-07T12:00:28.128Z,0,,688.35,07-Mar-2025,,0.01378400175965977,
67cef027af0b41e50b555994,HINDALCO,EQ,N,709.3,686.5,689.8,689.15,690.05,691.35,10707412,7471143706.15,772.65,501.2,167288,INE038A01020,2025-03-10,2025-03-09T18:30:00.000Z,2025-03-10T13:59:03.045Z,2025-03-10T13:59:03.045Z,0,,697.75,10-Mar-2025,,-0.0031821797931583795,
67d025ffb816ce05e55c2451,HINDALCO,EQ,N,699.0,676.8,684.0,695.5,699.0,689.15,5262297,3630625226.85,772.65,501.2,85450,INE038A01020,2025-03-11,2025-03-10T18:30:00.000Z,2025-03-11T12:01:03.636Z,2025-03-11T12:01:03.636Z,0,,689.93,11-Mar-2025,,0.009214249437713207,
67d1777f9ceeeaa86c769440,HINDALCO,EQ,N,702.0,683.8,700.0,689.85,690.05,695.5,5219333,3606685960.7,772.65,501.2,92382,INE038A01020,2025-03-12,2025-03-11T18:30:00.000Z,2025-03-12T12:01:03.679Z,2025-03-12T12:01:03.679Z,0,,691.02,12-Mar-2025,,-0.008123652048885655,
67d2c8fffc8feef017862ff7,HINDALCO,EQ,N,692.95,673.25,690.2,677.35,678.05,689.85,4877884,3310488806.1,772.65,501.2,93778,INE038A01020,2025-03-13,2025-03-12T18:30:00.000Z,2025-03-13T12:01:03.403Z,2025-03-13T12:01:03.403Z,0,,678.67,13-Mar-2025,,-0.018119881133579763,
676d457e8d87f25407c7234d,HINDALCO,EQ,N,633.45,626.75,630.0,628.75,630.0,627.45,4476967,2815195638.6,772.65,496.35,70962,INE038A01020,2024-12-26,2024-12-25T18:30:00.000Z,2024-12-26T12:01:02.723Z,2024-12-26T12:01:02.723Z,0,,628.82,26-Dec-2024,,-0.07175020299697354,
676e96dd9d250c1c5727fb78,HINDALCO,EQ,N,632.85,615.7,628.75,617.4,617.9,628.75,3391148,2108421655.35,772.65,496.35,54710,INE038A01020,2024-12-27,2024-12-26T18:30:00.000Z,2024-12-27T12:00:29.635Z,2024-12-27T12:00:29.635Z,0,,621.74,27-Dec-2024,,-0.018051689860835052,
67728b7f3592730a18a59376,HINDALCO,EQ,N,620.3,599.15,615.4,601.1,603.1,617.4,8023050,4877079838.45,772.65,496.35,137945,INE038A01020,2024-12-30,2024-12-29T18:30:00.000Z,2024-12-30T12:01:03.067Z,2024-12-30T12:01:03.067Z,0,,607.88,30-Dec-2024,,-0.026401036605118167,
6773dcfec3d8efb79b6922f5,HINDALCO,EQ,N,605.9,597.45,601.4,602.45,601.9,601.1,3807525,2291294085.2,772.65,496.35,82312,INE038A01020,2024-12-31,2024-12-30T18:30:00.000Z,2024-12-31T12:01:02.911Z,2024-12-31T12:01:02.911Z,0,,601.78,31-Dec-2024,,0.0022458825486608713,
67754d8583a0536ae3262fb2,HINDALCO,EQ,N,603.75,587.5,601.5,592.95,594.0,602.45,9217246,5469405388.25,772.65,496.35,138869,INE038A01020,2025-01-01,2024-12-31T18:30:00.000Z,2025-01-01T14:13:25.095Z,2025-01-01T14:13:25.095Z,0,,593.39,01-Jan-2025,,-0.015768943480786834,
67767fe38e551d419679095b,HINDALCO,EQ,N,600.55,588.6,594.9,599.0,600.55,592.95,8525001,5077928979.6,772.65,496.35,260265,INE038A01020,2025-01-02,2025-01-01T18:30:00.000Z,2025-01-02T12:00:35.283Z,2025-01-02T12:00:35.283Z,0,,595.65,02-Jan-2025,,0.010203221182224498,
6777d15b101d5844b955f283,HINDALCO,EQ,N,599.75,590.0,599.0,591.15,590.25,599.0,6291674,3740006045.3,772.65,496.35,151328,INE038A01020,2025-01-03,2025-01-02T18:30:00.000Z,2025-01-03T12:00:27.458Z,2025-01-03T12:00:27.458Z,0,,594.44,03-Jan-2025,,-0.013105175292153604,
677bc5ffbdde592def4a925f,HINDALCO,EQ,N,593.85,571.6,592.6,574.1,573.05,591.15,11202314,6479086503.7,772.65,496.35,259851,INE038A01020,2025-01-06,2025-01-05T18:30:00.000Z,2025-01-06T12:01:03.432Z,2025-01-06T12:01:03.432Z,0,,578.37,06-Jan-2025,,-0.028842087456652177,
677d177f4dc23e55ab67ee09,HINDALCO,EQ,N,588.4,572.05,573.05,584.5,583.75,574.1,5379682,3135984168.15,772.65,496.35,84787,INE038A01020,2025-01-07,2025-01-06T18:30:00.000Z,2025-01-07T12:01:03.108Z,2025-01-07T12:01:03.108Z,0,,582.93,07-Jan-2025,,0.01811531092144225,
677e68fe1929c3530f91a993,HINDALCO,EQ,N,587.6,577.45,582.75,586.65,586.35,584.5,4077369,2375344234.4,772.65,496.35,77241,INE038A01020,2025-01-08,2025-01-07T18:30:00.000Z,2025-01-08T12:01:02.855Z,2025-01-08T12:01:02.855Z,0,,582.57,08-Jan-2025,,0.0036783575705729987,
677fba7fce0ce8107d7acea7,HINDALCO,EQ,N,596.85,578.65,580.0,589.25,591.0,586.65,7595188,4480406134.1,772.65,496.35,115554,INE038A01020,2025-01-09,2025-01-08T18:30:00.000Z,2025-01-09T12:01:03.306Z,2025-01-09T12:01:03.306Z,0,,589.9,09-Jan-2025,,0.004431944089320794,
67810bfe11979eb8d87a1667,HINDALCO,EQ,N,589.25,571.6,586.0,574.45,574.7,589.25,10613705,6117585026.7,772.65,496.35,154111,INE038A01020,2025-01-10,2025-01-09T18:30:00.000Z,2025-01-10T12:01:02.950Z,2025-01-10T12:01:02.950Z,0,,576.39,10-Jan-2025,,-0.025116673737802242,
6785007ff698772ea6b7ac4e,HINDALCO,EQ,N,573.95,562.0,571.6,563.75,562.8,574.45,7689295,4374761538.2,772.65,496.35,97381,INE038A01020,2025-01-13,2025-01-12T18:30:00.000Z,2025-01-13T12:01:03.157Z,2025-01-13T12:01:03.157Z,0,,568.94,13-Jan-2025,,-0.018626512316128552,
678651dc1348b6abf244957f,HINDALCO,EQ,N,591.95,568.35,569.9,590.9,590.35,563.75,8506497,4975058308.5,772.65,496.35,111089,INE038A01020,2025-01-14,2025-01-13T18:30:00.000Z,2025-01-14T12:00:28.349Z,2025-01-14T12:00:28.349Z,0,,584.85,14-Jan-2025,,0.048159645232815906,
6787a37f94a5d092266d457f,HINDALCO,EQ,N,596.2,586.55,594.0,591.55,591.25,590.9,4390121,2598221473.1,772.65,496.35,101103,INE038A01020,2025-01-15,2025-01-14T18:30:00.000Z,2025-01-15T12:01:03.112Z,2025-01-15T12:01:03.112Z,0,,591.83,15-Jan-2025,,0.001100016923337277,
6788f4fe748f5194b2560b47,HINDALCO,EQ,N,607.0,590.55,596.0,602.6,602.5,591.55,4959410,2985492106.4,772.65,496.35,108375,INE038A01020,2025-01-16,2025-01-15T18:30:00.000Z,2025-01-16T12:01:02.599Z,2025-01-16T12:01:02.599Z,0,,601.99,16-Jan-2025,,0.01867973966697667,
678a465b787f18b4d1f64cd8,HINDALCO,EQ,N,619.0,603.7,603.85,617.0,616.0,602.6,6414327,3945006717.25,772.65,496.35,158954,INE038A01020,2025-01-17,2025-01-16T18:30:00.000Z,2025-01-17T12:00:27.401Z,2025-01-17T12:00:27.401Z,0,,615.03,17-Jan-2025,,0.023896448722203756,
678e3afef442ad421000b265,HINDALCO,EQ,N,621.95,612.25,617.05,618.15,618.2,617.0,2995173,1852713894.6,772.65,496.35,48896,INE038A01020,2025-01-20,2025-01-19T18:30:00.000Z,2025-01-20T12:01:02.645Z,2025-01-20T12:01:02.645Z,0,,618.57,20-Jan-2025,,0.0018638573743920972,
678fb41ba0045952afaa40d6,HINDALCO,EQ,N,628.35,613.45,626.05,614.95,613.65,618.15,3529837,2191392558.95,772.65,496.35,68380,INE038A01020,2025-01-21,2025-01-20T18:30:00.000Z,2025-01-21T14:50:03.391Z,2025-01-21T14:50:03.391Z,0,,620.82,21-Jan-2025,,-0.0051767370379356414,
6790ddfe6811fb546bf4407d,HINDALCO,EQ,N,615.4,605.35,615.0,613.45,614.6,614.95,4426051,2700504761.15,772.65,496.35,96562,INE038A01020,2025-01-22,2025-01-21T18:30:00.000Z,2025-01-22T12:01:02.783Z,2025-01-22T12:01:02.783Z,0,,610.14,22-Jan-2025,,-0.002439222701032584,
67922f5bcddd7fa4c75c292f,HINDALCO,EQ,N,616.2,607.2,611.0,608.25,608.05,613.45,6826419,4175098210.2,772.65,496.35,77606,INE038A01020,2025-01-23,2025-01-22T18:30:00.000Z,2025-01-23T12:00:27.759Z,2025-01-23T12:00:27.759Z,0,,611.61,23-Jan-2025,,-0.008476648463607517,
679380ff1f9f18c3abe4ad82,HINDALCO,EQ,N,615.35,599.9,608.7,606.9,607.6,608.25,4608870,2802371176.75,772.65,496.35,63215,INE038A01020,2025-01-24,2025-01-23T18:30:00.000Z,2025-01-24T12:01:03.082Z,2025-01-24T12:01:03.082Z,0,,608.04,24-Jan-2025,,-0.0022194821208385562,
6797757e44d6ef8205ddee4a,HINDALCO,EQ,N,601.6,585.35,600.05,586.9,585.5,606.9,2919161,1728233267.95,772.65,496.35,53695,INE038A01020,2025-01-27,2025-01-26T18:30:00.000Z,2025-01-27T12:01:02.995Z,2025-01-27T12:01:02.995Z,0,,592.03,27-Jan-2025,,-0.032954358213873824,
6798c6dcf7a72500b1857cd6,HINDALCO,EQ,N,591.65,568.3,590.1,573.85,574.7,586.9,6250865,3615697803.6,772.65,496.35,87278,INE038A01020,2025-01-28,2025-01-27T18:30:00.000Z,2025-01-28T12:00:28.896Z,2025-01-28T12:00:28.896Z,0,,578.43,28-Jan-2025,,-0.02223547452717667,
679a187f1ebe3f2eba4095b4,HINDALCO,EQ,N,587.85,571.6,576.5,584.1,586.0,573.85,4618198,2677283586.15,772.65,496.35,99542,INE038A01020,2025-01-29,2025-01-28T18:30:00.000Z,2025-01-29T12:01:03.174Z,2025-01-29T12:01:03.174Z,0,,579.72,29-Jan-2025,,0.017861810577677106,
679b69dcfb205480640b70cc,HINDALCO,EQ,N,601.85,581.7,586.9,587.85,590.6,584.1,4604752,2719715145.95,772.65,496.35,78457,INE038A01020,2025-01-30,2025-01-29T18:30:00.000Z,2025-01-30T12:00:28.208Z,2025-01-30T12:00:28.208Z,0,,590.63,30-Jan-2025,,0.006420133538777684,
679cbb5ceffdd7263288ab5e,HINDALCO,EQ,N,596.4,584.3,590.0,594.3,593.75,587.85,3750965,2219554340.55,772.65,496.35,75618,INE038A01020,2025-01-31,2025-01-30T18:30:00.000Z,2025-01-31T12:00:28.560Z,2025-01-31T12:00:28.560Z,0,,591.73,31-Jan-2025,,0.010972186782342241,
679e0cff33c09fe0ea33a416,HINDALCO,EQ,N,595.4,582.0,594.0,586.45,586.1,594.3,1740719,1027902113.2,772.65,496.35,28126,INE038A01020,2025-02-01,2025-01-31T18:30:00.000Z,2025-02-01T12:01:03.452Z,2025-02-01T12:01:03.452Z,0,,590.5,01-Feb-2025,,-0.013208817095742731,
67a0afdb400fd867a9ce1a3c,HINDALCO,EQ,N,576.6,557.6,575.0,574.05,575.0,586.45,8169543,4667551171.9,772.65,496.35,144207,INE038A01020,2025-02-03,2025-02-02T18:30:00.000Z,2025-02-03T12:00:27.924Z,2025-02-03T12:00:27.924Z,0,,571.34,03-Feb-2025,,-0.021144172563731023,
67a228d5e53b05312b607df7,HINDALCO,EQ,N,595.9,580.2,580.5,583.95,585.1,574.05,5318376,3118816972.55,772.65,496.35,65170,INE038A01020,2025-02-04,2025-02-03T18:30:00.000Z,2025-02-04T14:48:53.932Z,2025-02-04T14:48:53.932Z,0,,586.42,04-Feb-2025,,0.01724588450483422,
673b55fed3f4c3bb62575709,HINDALCO,EQ,N,663.1,639.9,641.9,651.05,651.1,627.35,13618683,8903159144.15,772.65,491.65,188721,INE038A01020,2024-11-18,2024-11-17T18:30:00.000Z,2024-11-18T14:58:06.742Z,2024-11-18T14:58:06.742Z,0,,653.75,18-Nov-2024,,0.11490709821046297,
673c9d507d371e69501bfd6f,HINDALCO,EQ,N,655.55,637.65,651.1,640.0,638.0,651.05,5015887,3244967679.95,772.65,491.65,109621,INE038A01020,2024-11-19,2024-11-18T18:30:00.000Z,2024-11-19T14:14:40.379Z,2024-11-19T14:14:40.379Z,0,,646.94,19-Nov-2024,,-0.016972582750940712,
673f4a977856f2a6c774730b,HINDALCO,EQ,N,653.9,634.3,641.0,648.05,647.65,640.0,7910597,5115159915.55,772.65,491.65,140642,INE038A01020,2024-11-21,2024-11-20T18:30:00.000Z,2024-11-21T14:58:31.370Z,2024-11-21T14:58:31.370Z,0,,646.62,21-Nov-2024,,0.012578124999999885,
6740bc9fa04410b2051abc9c,HINDALCO,EQ,N,657.3,647.4,652.95,652.1,652.0,648.05,3586402,2340499346.6,772.65,491.65,66480,INE038A01020,2024-11-22,2024-11-21T18:30:00.000Z,2024-11-22T17:17:19.135Z,2024-11-22T17:17:19.135Z,0,,652.6,22-Nov-2024,,0.00624951778412175,
67446938ade043122fff049d,HINDALCO,EQ,N,663.0,654.45,660.1,659.85,660.05,652.1,5760810,3797090893.4,772.65,496.35,99158,INE038A01020,2024-11-25,2024-11-24T18:30:00.000Z,2024-11-25T12:10:32.859Z,2024-11-25T12:10:32.859Z,0,,659.12,25-Nov-2024,,0.011884680263763325,
6745b85c92e9a1a6f6c2161c,HINDALCO,EQ,N,670.25,659.25,662.9,666.1,664.5,659.85,3604133,2401967070.2,772.65,496.35,77545,INE038A01020,2024-11-26,2024-11-25T18:30:00.000Z,2024-11-26T12:00:28.963Z,2024-11-26T12:00:28.963Z,0,,666.45,26-Nov-2024,,0.009471849662802123,
674709ff95724a0f1a752bb0,HINDALCO,EQ,N,669.8,660.15,667.2,661.1,661.3,666.1,2910507,1932823970.15,772.65,496.35,67773,INE038A01020,2024-11-27,2024-11-26T18:30:00.000Z,2024-11-27T12:01:03.542Z,2024-11-27T12:01:03.542Z,0,,664.08,27-Nov-2024,,-0.007506380423359826,
6748852b698d46a5805e02eb,HINDALCO,EQ,N,663.15,647.6,661.0,650.25,651.95,661.1,4686850,3071590646.5,772.65,496.35,137584,INE038A01020,2024-11-28,2024-11-27T18:30:00.000Z,2024-11-28T14:58:51.849Z,2024-11-28T14:58:51.849Z,0,,655.36,28-Nov-2024,,-0.01641204053849643,
6749c28903e42dbdbf1f4fa5,HINDALCO,EQ,N,658.6,649.1,652.5,656.2,657.0,650.25,3412007,2232219567.35,772.65,496.35,59119,INE038A01020,2024-11-29,2024-11-28T18:30:00.000Z,2024-11-29T13:32:57.974Z,2024-11-29T13:32:57.974Z,0,,654.22,29-Nov-2024,,0.009150326797385588,
674da17f9877930d399cb7e6,HINDALCO,EQ,N,663.4,653.05,656.2,662.6,662.7,656.2,2174126,1436578162.9,772.65,496.35,49068,INE038A01020,2024-12-02,2024-12-01T18:30:00.000Z,2024-12-02T12:01:03.751Z,2024-12-02T12:01:03.751Z,0,,660.76,02-Dec-2024,,0.009753124047546358,
674ef2fe255fd66265b22217,HINDALCO,EQ,N,669.6,657.0,665.4,667.55,666.5,662.6,3306465,2193624280.8,772.65,496.35,67073,INE038A01020,2024-12-03,2024-12-02T18:30:00.000Z,2024-12-03T12:01:02.787Z,2024-12-03T12:01:02.787Z,0,,663.43,03-Dec-2024,,0.007470570479927385,
6750447e5efd600b138bea17,HINDALCO,EQ,N,671.25,659.65,667.55,663.05,662.4,667.55,2785457,1850928307.25,772.65,496.35,49725,INE038A01020,2024-12-04,2024-12-03T18:30:00.000Z,2024-12-04T12:01:02.799Z,2024-12-04T12:01:02.799Z,0,,664.5,04-Dec-2024,,-0.006741068084787694,
675195ff8acca1b1a49d7c30,HINDALCO,EQ,N,673.95,658.7,664.0,670.85,670.3,663.05,5156111,3444155766.15,772.65,496.35,135948,INE038A01020,2024-12-05,2024-12-04T18:30:00.000Z,2024-12-05T12:01:03.016Z,2024-12-05T12:01:03.016Z,0,,667.98,05-Dec-2024,,0.011763818716537422,
6752e75c2630ec1e32685b16,HINDALCO,EQ,N,676.5,667.25,673.45,670.15,670.0,670.85,2723680,1829137874.25,772.65,496.35,53529,INE038A01020,2024-12-06,2024-12-05T18:30:00.000Z,2024-12-06T12:00:28.508Z,2024-12-06T12:00:28.508Z,0,,671.57,06-Dec-2024,,-0.00104345233658798,
6756dbfe39a54ec28ecfb6cf,HINDALCO,EQ,N,672.5,654.25,666.95,670.9,670.3,670.15,5079369,3372811263.75,772.65,496.35,117944,INE038A01020,2024-12-09,2024-12-08T18:30:00.000Z,2024-12-09T12:01:02.630Z,2024-12-09T12:01:02.630Z,0,,664.02,09-Dec-2024,,0.0011191524285607546,
67582d7f16c352e2b141f3b3,HINDALCO,EQ,N,676.0,664.7,675.0,668.9,669.8,670.9,3950822,2643243105.05,772.65,496.35,75840,INE038A01020,2024-12-10,2024-12-09T18:30:00.000Z,2024-12-10T12:01:03.479Z,2024-12-10T12:01:03.479Z,0,,669.04,10-Dec-2024,,-0.002981070204203351,
67597edc69e32eca3c967d1e,HINDALCO,EQ,N,679.8,668.05,671.0,670.5,670.0,668.9,3418716,2304238949.1,772.65,496.35,75076,INE038A01020,2024-12-11,2024-12-10T18:30:00.000Z,2024-12-11T12:00:28.009Z,2024-12-11T12:00:28.009Z,0,,674.01,11-Dec-2024,,0.002391986844072491,
